facebook/bart-large-cnn,t5-small,google/pegasus-xsum
0.7279072403907776,0.6876781582832336,0.6032719612121582
0.8484302163124084,0.8436989784240723,0.7957447171211243
0.4705982506275177,0.36460208892822266,0.048829082399606705
0.4705982506275177,0.36460208892822266,0.048829082399606705
0.8121628761291504,0.8628557324409485,0.688872218132019
0.7374265193939209,0.8030658960342407,0.6288284659385681
0.6457144618034363,0.6005910038948059,0.7642067074775696
0.6284464597702026,0.85959392786026,0.5715512037277222
0.8822094798088074,0.7632009387016296,0.7564653754234314
0.8364863395690918,0.8269503116607666,0.5197346210479736
0.4705984592437744,0.3646019399166107,0.048829030245542526
0.4705984592437744,0.3646019995212555,0.048829030245542526
0.7602924108505249,0.7691459059715271,0.6606835722923279
0.8121813535690308,0.8009566068649292,0.5585444569587708
0.7030662894248962,0.6600821018218994,0.6510434746742249
0.8205860257148743,0.694148600101471,0.7119033336639404
0.7089067697525024,0.654455840587616,0.5153168439865112
0.7362748980522156,0.7030330300331116,0.6949215531349182
0.6504008173942566,0.8681620955467224,0.36570051312446594
0.8841965794563293,0.782202422618866,0.734257161617279
0.7959145307540894,0.8744746446609497,0.8653082251548767
0.4705982506275177,0.36460208892822266,0.048829082399606705
0.6835559010505676,0.8814149498939514,0.8665614724159241
0.6768709421157837,0.7091986536979675,0.5266803503036499
0.9890281558036804,0.894945502281189,0.644690215587616
0.7624282836914062,0.7644073367118835,0.7348365187644958
0.8244547247886658,0.756130039691925,0.6509203314781189
0.7862253785133362,0.7520164847373962,0.8108268976211548
0.7181503176689148,0.7472907304763794,0.7537912130355835
0.7679929733276367,0.8478602766990662,0.8112131953239441
0.7050301432609558,0.7217486500740051,0.6647747755050659
0.7236617803573608,0.6879621744155884,0.30295249819755554
0.8301197290420532,0.8997728228569031,0.7448217272758484
0.470598429441452,0.3646021783351898,0.04882906749844551
0.8065590858459473,0.6333745718002319,0.665134847164154
0.4731692373752594,0.6104495525360107,0.8849943280220032
0.6778585314750671,0.5974363684654236,0.7866008877754211
0.7989596128463745,0.800947904586792,0.5517042279243469
0.761072039604187,0.6271193623542786,0.692275881767273
0.6848902702331543,0.9004734754562378,0.8042099475860596
0.8788938522338867,0.715939462184906,0.683647871017456
0.7605025768280029,0.8382980823516846,0.7361955046653748
0.725642204284668,0.48895832896232605,0.7807724475860596
0.4705982506275177,0.36460208892822266,0.048829082399606705
0.7551449537277222,0.8208686709403992,0.7209376096725464
0.8046521544456482,0.8707368969917297,0.7278205752372742
0.835002064704895,0.7910369634628296,0.5486631393432617
0.7063187956809998,0.7253248691558838,0.8170746564865112
0.8857223987579346,0.8287725448608398,0.7893586158752441
0.8177958130836487,0.7538356184959412,0.8121917247772217
0.7653329968452454,0.7336421608924866,0.7413897514343262
0.9298419952392578,0.8432258367538452,0.5504419207572937
0.8159208297729492,0.8212236762046814,0.67536860704422
0.7408672571182251,0.7435692548751831,0.5784884095191956
0.707345187664032,0.8301802277565002,0.4847152531147003
0.7936603426933289,0.875549852848053,0.8102293014526367
0.656063973903656,0.7059511542320251,0.714800238609314
0.8824560642242432,0.8412366509437561,0.7505531311035156
0.8698192834854126,0.8419050574302673,0.8643544316291809
0.7027428150177002,0.6466288566589355,0.8779856562614441
0.7722815871238708,0.7731832265853882,0.872850775718689
0.8095734119415283,0.7828439474105835,0.757010817527771
0.7434800267219543,0.7955623865127563,0.6913121342658997
0.7798520922660828,0.8652164340019226,0.7049891948699951
0.8842048048973083,0.8628759384155273,0.8473243117332458
0.922210693359375,0.7428350448608398,0.6407456994056702
0.7973421216011047,0.7038235664367676,0.5949330925941467
0.7578437924385071,0.782771110534668,0.6812511682510376
0.7953168153762817,0.6573659181594849,0.6186128854751587
0.7491733431816101,0.8358066082000732,0.7292517423629761
0.7108617424964905,0.6171957850456238,0.7861594557762146
0.806215763092041,0.7801892757415771,0.7213078737258911
0.6585912704467773,0.6554136276245117,0.6704500913619995
0.8229306936264038,0.6141968369483948,0.7780028581619263
0.800081193447113,0.8629986047744751,0.6605050563812256
0.6674909591674805,0.5088669657707214,0.7875096797943115
0.6491019129753113,0.8388751745223999,0.7430087327957153
0.8894758224487305,0.7204080820083618,0.6475861668586731
0.6233353614807129,0.6238872408866882,0.5009196996688843
0.8233453631401062,0.8466758728027344,0.6844056248664856
0.4705982506275177,0.36460208892822266,0.048829082399606705
0.7312700152397156,0.6597907543182373,0.7098871469497681
0.8282702565193176,0.8425608277320862,0.7561078071594238
0.9099225401878357,0.9207172393798828,0.7953266501426697
0.6508094668388367,0.8071214556694031,0.5762326717376709
0.6509149670600891,0.7728691101074219,0.7854442596435547
0.4705982506275177,0.36460208892822266,0.048829082399606705
0.7873412370681763,0.7498340606689453,0.8274153470993042
0.867845356464386,0.7631871700286865,0.7267745733261108
0.8502818942070007,0.8546367287635803,0.8210947513580322
0.7484233975410461,0.687695324420929,0.684588611125946
0.4705982506275177,0.36460208892822266,0.048829082399606705
0.4705982506275177,0.36460208892822266,0.048829082399606705
0.8366988897323608,0.7885800004005432,0.7811872363090515
0.7015833258628845,0.6319255232810974,0.5908539891242981
0.5862521529197693,0.5862521529197693,0.7020337581634521
0.4705982506275177,0.36460208892822266,0.048829104751348495
0.7516493797302246,0.7219803929328918,0.6859573721885681
0.4705982506275177,0.36460208892822266,0.048829104751348495
0.8035266995429993,0.6253901720046997,0.5939377546310425
0.6028392910957336,0.600636899471283,0.5098649859428406
0.4705982506275177,0.36460208892822266,0.048829082399606705
0.4705982506275177,0.36460208892822266,0.048829104751348495
0.4705982506275177,0.36460208892822266,0.048829104751348495
0.6794254779815674,0.7057524919509888,0.6695302128791809
0.8192982077598572,0.6492961645126343,0.6268649101257324
0.6976029276847839,0.7398567199707031,0.6915289163589478
0.5994802117347717,0.7770782113075256,0.7416955232620239
0.7049862742424011,0.7265450358390808,0.6683688759803772
0.8814908266067505,0.85661780834198,0.7010928392410278
0.791460394859314,0.8857158422470093,0.4737333357334137
0.8668345212936401,0.7048370242118835,0.8069753050804138
0.8259774446487427,0.8097566962242126,0.7412166595458984
0.8324187397956848,0.6943093538284302,0.7488861083984375
0.7282242178916931,0.5515848994255066,0.7021392583847046
0.6752789616584778,0.8479326963424683,0.7740828394889832
0.9609403610229492,0.5768919587135315,0.9434139132499695
0.649060070514679,0.7671048641204834,0.665472686290741
0.669975221157074,0.8672023415565491,0.6541421413421631
0.7820795178413391,0.739432692527771,0.6934522986412048
0.7921797633171082,0.8336813449859619,0.7980508208274841
0.6555176377296448,0.7040340304374695,0.7840999960899353
0.8106010556221008,0.7924553751945496,0.45901721715927124
0.4705982506275177,0.36460208892822266,0.048829104751348495
0.6946135759353638,0.8308882117271423,0.7014960050582886
0.9391897916793823,0.7511968612670898,0.9330853819847107
0.8575599789619446,0.8154360055923462,0.7777873277664185
0.8188053369522095,0.8182137608528137,0.7493196129798889
0.5228323340415955,0.753887414932251,0.537992537021637
0.8207284212112427,0.7621698975563049,0.8210547566413879
0.8267781734466553,0.7911866903305054,0.747626543045044
0.8952663540840149,0.8844844698905945,0.7426352500915527
0.6685819625854492,0.698628842830658,0.6242349743843079
0.7417661547660828,0.8378393054008484,0.8166254162788391
0.8469594120979309,0.8339385390281677,0.5487833023071289
0.8316752910614014,0.7709320187568665,0.7320205569267273
0.8350825309753418,0.6584276556968689,0.67515629529953
0.7005661725997925,0.8182476758956909,0.6868183016777039
0.6707584261894226,0.7237141132354736,0.7983670830726624
0.91794753074646,0.9345423579216003,0.8297416567802429
0.6830248832702637,0.7204244136810303,0.8039135336875916
0.7505812644958496,0.6701913475990295,0.6887218952178955
0.8223246932029724,0.8546037077903748,0.778163731098175
0.8669449687004089,0.8142418265342712,0.7008715867996216
0.8018125295639038,0.7946602702140808,0.4027402698993683
0.7925565838813782,0.7128915786743164,0.6467148065567017
0.8558194637298584,0.6204462647438049,0.580680251121521
0.757462739944458,0.730940043926239,0.5689005255699158
0.7927545309066772,0.6993016004562378,0.695762038230896
0.728398323059082,0.6946834921836853,0.7502109408378601
0.8654743432998657,0.8031647801399231,0.824830174446106
0.9004082679748535,0.9116886258125305,0.6283162236213684
0.7172693610191345,0.719657301902771,0.6764745712280273
0.8610954880714417,0.8263530731201172,0.36466431617736816
0.7571378350257874,0.7994709014892578,0.4416050910949707
0.8485727310180664,0.6663130521774292,0.6864896416664124
0.4705982506275177,0.36460208892822266,0.048829104751348495
0.6611155867576599,0.7594475150108337,0.48162412643432617
0.8594250679016113,0.7919217944145203,0.525673508644104
0.8401724100112915,0.8712066411972046,0.6279034614562988
0.8029172420501709,0.8258723616600037,0.6603410840034485
0.7146142721176147,0.7743777632713318,0.6546908617019653
0.7324017286300659,0.8903630375862122,0.5040475130081177
0.7888994812965393,0.8279716968536377,0.7241778373718262
0.4705982506275177,0.36460208892822266,0.048829104751348495
0.7884401082992554,0.814773678779602,0.7348759770393372
0.745089054107666,0.6720594167709351,0.8044082522392273
0.8419772386550903,0.7180562019348145,0.8347448706626892
0.789581835269928,0.7801480293273926,0.6031326055526733
0.8243463635444641,0.8349616527557373,0.7502049207687378
0.707875669002533,0.8646547794342041,0.7850147485733032
0.7111655473709106,0.5031110644340515,0.7900315523147583
0.8355723023414612,0.8132269978523254,0.4948659837245941
0.7376131415367126,0.7314109802246094,0.7927327156066895
0.5758558511734009,0.7525849938392639,0.5864909291267395
0.7055203318595886,0.805747926235199,0.7902253866195679
0.7134402394294739,0.8083375692367554,0.6838398575782776
0.8027940392494202,0.769646942615509,0.4552684724330902
0.7761209607124329,0.806600034236908,0.7754526734352112
0.4705982506275177,0.36460208892822266,0.048829104751348495
0.8853000998497009,0.6474355459213257,0.8083440065383911
0.4705982506275177,0.36460208892822266,0.048829104751348495
0.8115038275718689,0.7374768257141113,0.5757684707641602
0.787732720375061,0.6593647599220276,0.8183508515357971
0.6754328608512878,0.6222336292266846,0.674467146396637
0.8924025297164917,0.8940892815589905,0.796002209186554
0.8123700618743896,0.8256811499595642,0.7611953616142273
0.6872580647468567,0.7111793756484985,0.6482765674591064
0.6480994820594788,0.5746885538101196,0.717792809009552
0.534513533115387,0.8007065653800964,0.7159228920936584
0.7515149116516113,0.615163266658783,0.674788773059845
0.8928096890449524,0.8904003500938416,0.691522479057312
0.6853092908859253,0.7578942775726318,0.720480740070343
0.7461534738540649,0.6068985462188721,0.640930712223053
0.7919691801071167,0.7101499438285828,0.7311400175094604
0.7372286319732666,0.7753171920776367,0.6924262046813965
0.6248942017555237,0.6284096240997314,0.589413583278656
0.8495972156524658,0.8427795767784119,0.7616453766822815
0.4705982506275177,0.36460208892822266,0.048829104751348495
0.795773446559906,0.701346755027771,0.555005669593811
0.8430863618850708,0.8636866211891174,0.7848189473152161
0.8135958909988403,0.7307485938072205,0.7660406231880188
0.4705982506275177,0.36460208892822266,0.048829104751348495
0.4705982506275177,0.36460208892822266,0.048829104751348495
0.8305500745773315,0.7721598148345947,0.6947675347328186
0.6485840678215027,0.663273811340332,0.5915395617485046
0.8481388688087463,0.7665521502494812,0.8857395648956299
0.8067822456359863,0.8522294759750366,0.8426271677017212
0.8427850008010864,0.7566699385643005,0.6877712607383728
0.4705982506275177,0.36460208892822266,0.048829104751348495
0.7793318033218384,0.5713184475898743,0.5754641890525818
0.8617191910743713,0.8032587170600891,0.7408313751220703
0.9406663775444031,0.6796624064445496,0.5129361748695374
0.8252564072608948,0.8313755989074707,0.7272210121154785
0.4705982506275177,0.36460208892822266,0.048829082399606705
0.9022526144981384,0.8171687126159668,0.6458733081817627
0.7392721176147461,0.7107239365577698,0.8510467410087585
0.6294980645179749,0.6591971516609192,0.728588879108429
0.7579447031021118,0.7679752111434937,0.6038194894790649
0.8149281740188599,0.8944308161735535,0.7048073410987854
0.7425723671913147,0.8507394790649414,0.7124950885772705
0.8714447617530823,0.8596236705780029,0.7461581230163574
0.8422748446464539,0.8382249474525452,0.6900320053100586
0.9025540947914124,0.7956613302230835,0.8528438806533813
0.8238338828086853,0.8411999344825745,0.769794225692749
0.9053171277046204,0.7455765604972839,0.8736152052879333
0.8093767762184143,0.7935053706169128,0.7723296880722046
0.765802264213562,0.6504401564598083,0.8226403594017029
0.9236149191856384,0.7284315228462219,0.8646122217178345
0.7053098082542419,0.7908216714859009,0.28745657205581665
0.8915833234786987,0.702308177947998,0.8876661658287048
0.6695764660835266,0.6215623021125793,0.6911789178848267
0.810474157333374,0.49440106749534607,0.6330891847610474
0.9355213642120361,0.7947317957878113,0.4893525242805481
0.8070374727249146,0.8350372314453125,0.4394896626472473
0.736449122428894,0.8461913466453552,0.8076656460762024
0.8167200684547424,0.8110482692718506,0.7804317474365234
0.4986516833305359,0.5923513770103455,0.4866622984409332
0.8173665404319763,0.8024902939796448,0.6669715642929077
0.7745999097824097,0.804804265499115,0.753627598285675
0.5857534408569336,0.7674709558486938,0.6443930864334106
0.4705982506275177,0.36460208892822266,0.048829082399606705
0.4705982506275177,0.36460208892822266,0.048829082399606705
0.8231557607650757,0.8100160956382751,0.6691679358482361
0.4705982506275177,0.36460208892822266,0.048829082399606705
0.8006712198257446,0.5710446834564209,0.6347581744194031
0.7217633724212646,0.7785791754722595,0.5479860901832581
0.7937803268432617,0.7399301528930664,0.8118075132369995
0.61316978931427,0.6998021602630615,0.7190272212028503
0.838638961315155,0.8414597511291504,0.6251383423805237
0.8020426630973816,0.7931082844734192,0.7238890528678894
0.7197996973991394,0.7035046219825745,0.8248544931411743
0.4705982506275177,0.36460208892822266,0.048829082399606705
0.8394504189491272,0.8456959128379822,0.7963940501213074
0.782204270362854,0.7844441533088684,0.7125999927520752
0.770656168460846,0.8075487613677979,0.7267164587974548
0.6231793761253357,0.7393894791603088,0.8025212287902832
0.6175748705863953,0.6413326859474182,0.7889880537986755
0.4705982506275177,0.36460208892822266,0.048829082399606705
0.4705982506275177,0.36460208892822266,0.048829082399606705
0.8322409391403198,0.8380173444747925,0.8324131965637207
0.8196334838867188,0.7536841630935669,0.78327876329422
0.7365772128105164,0.4992418885231018,0.5847317576408386
0.8169228434562683,0.7220943570137024,0.8382033109664917
0.6567038893699646,0.7421808242797852,0.5516613721847534
0.6657050251960754,0.8273570537567139,0.6171881556510925
0.4705982506275177,0.36460208892822266,0.048829082399606705
0.8180525302886963,0.5998965501785278,0.5914486646652222
0.7847185730934143,0.7286940217018127,0.7626622319221497
0.5862685441970825,0.8110033273696899,0.8454448580741882
0.8651986122131348,0.8092473745346069,0.7912766337394714
0.8865244388580322,0.7435981035232544,0.754572331905365
0.9070905447006226,0.8643771409988403,0.8698496222496033
0.8548123240470886,0.6954633593559265,0.776806652545929
0.4705982506275177,0.36460208892822266,0.048829082399606705
0.7472302317619324,0.7491824626922607,0.642626166343689
0.7626973390579224,0.7586920261383057,0.7028838992118835
0.8085173964500427,0.7150378823280334,0.7615971565246582
0.7132301330566406,0.8501721620559692,0.47227922081947327
0.9506480097770691,0.9915041923522949,0.49807676672935486
0.4705982506275177,0.36460208892822266,0.048829082399606705
0.8432230353355408,0.8064637184143066,0.8056620359420776
0.818722128868103,0.6479227542877197,0.7214484810829163
0.8134607672691345,0.8760372996330261,0.8161472082138062
0.7278198599815369,0.7646085023880005,0.7665274739265442
0.813696026802063,0.9056625366210938,0.708681583404541
0.7024322152137756,0.724896252155304,0.7406184673309326
0.4705982506275177,0.36460208892822266,0.048829082399606705
0.868435800075531,0.7338694334030151,0.8139491081237793
0.878230631351471,0.907872200012207,0.8038942217826843
0.6914113163948059,0.8363362550735474,0.820850670337677
0.8324815630912781,0.8120368719100952,0.6972583532333374
0.8621427416801453,0.7990642786026001,0.761260986328125
0.7794314622879028,0.76841801404953,0.7136299014091492
0.748079776763916,0.4419781267642975,0.8302609324455261
0.6628744006156921,0.8526145815849304,0.8321080803871155
0.8443392515182495,0.8311181664466858,0.6084040999412537
0.8584696054458618,0.9183646440505981,0.8454918265342712
0.8519860506057739,0.8291819095611572,0.783772349357605
0.7914858460426331,0.8191220164299011,0.5979759693145752
0.8727342486381531,0.8353948593139648,0.6214417815208435
0.8886786699295044,0.9031434059143066,0.8840118050575256
0.7645713090896606,0.7496242523193359,0.6178955435752869
0.8035736083984375,0.686844527721405,0.780728816986084
0.8443007469177246,0.8645616173744202,0.8968260884284973
0.4705982506275177,0.36460208892822266,0.048829104751348495
0.7457330822944641,0.7507052421569824,0.7038625478744507
0.72947758436203,0.7103561758995056,0.7003049254417419
0.5814194679260254,0.8058162927627563,0.8231858611106873
0.4705982506275177,0.36460208892822266,0.048829104751348495
0.4705982506275177,0.36460208892822266,0.048829104751348495
0.7182899713516235,0.7832867503166199,0.6403534412384033
0.9025313854217529,0.8201625347137451,0.6765259504318237
0.787625253200531,0.8348939418792725,0.7427170276641846
0.8842886686325073,0.6355466842651367,0.6216199994087219
0.886609673500061,0.897213876247406,0.7698327302932739
0.8306635022163391,0.8294979929924011,0.4435734450817108
0.863560676574707,0.7871997952461243,0.7760658860206604
0.4705982506275177,0.36460208892822266,0.048829104751348495
0.8584232926368713,0.7163890600204468,0.6575744152069092
0.8117020130157471,0.8024872541427612,0.727607250213623
0.7902090549468994,0.7494829297065735,0.7631458044052124
0.6688733696937561,0.8079342246055603,0.646877646446228
0.852689802646637,0.6303219199180603,0.6736676692962646
0.8083919882774353,0.6086742281913757,0.6072907447814941
0.8304287195205688,0.5988593697547913,0.7848765254020691
0.8214014768600464,0.797768771648407,0.8105602264404297
0.8000758290290833,0.6413889527320862,0.8555232882499695
0.9090394377708435,0.7173852324485779,0.6592339873313904
0.7740226984024048,0.8684325218200684,0.777288019657135
0.8223584890365601,0.8154531717300415,0.5413704514503479
0.8860802054405212,0.8034722208976746,0.505669116973877
0.7573176026344299,0.7874988913536072,0.8359923958778381
0.8299306631088257,0.6878084540367126,0.4504821002483368
0.883782148361206,0.7255420684814453,0.7037345170974731
0.8417644500732422,0.7933568358421326,0.6173814535140991
0.8527703881263733,0.811683714389801,0.749467134475708
0.7965151071548462,0.45508646965026855,0.6926774382591248
0.7061550617218018,0.7956048846244812,0.8207627534866333
0.9883663058280945,0.971993088722229,0.8691369891166687
0.7690397500991821,0.8873329758644104,0.6960709095001221
0.6940637826919556,0.7218548655509949,0.7765549421310425
0.7129403352737427,0.7975314855575562,0.6049377918243408
0.8598377108573914,0.81928551197052,0.6746178865432739
0.6611261367797852,0.5976477265357971,0.7121475338935852
0.8661069273948669,0.7984796762466431,0.6927522420883179
0.9063740372657776,0.7414763569831848,0.8360480666160583
0.7084404230117798,0.746775209903717,0.7500686645507812
0.8631932139396667,0.660854697227478,0.7499442100524902
0.8051295280456543,0.6010800004005432,0.67863929271698
0.7703464031219482,0.6268901824951172,0.6769172549247742
0.8174132704734802,0.801119327545166,0.6671649813652039
0.8168901801109314,0.8592550158500671,0.5612300634384155
0.71188884973526,0.6466624140739441,0.7664217352867126
0.7398654222488403,0.7408857941627502,0.3292611837387085
0.4705982506275177,0.36460208892822266,0.048829104751348495
0.4705982506275177,0.36460208892822266,0.048829104751348495
0.7133976817131042,0.813758373260498,0.7688426971435547
0.7268895506858826,0.8634161949157715,0.9178001880645752
0.7119484543800354,0.7830277681350708,0.6335216760635376
0.9429820775985718,0.7041459679603577,0.4425163269042969
0.7560157775878906,0.5855081677436829,0.8157889246940613
0.841681182384491,0.7202740907669067,0.7621840238571167
0.6597398519515991,0.8422704339027405,0.824802577495575
0.4705982506275177,0.36460208892822266,0.048829104751348495
0.8050896525382996,0.751401424407959,0.6895360350608826
0.4705982506275177,0.36460208892822266,0.048829104751348495
0.7896462678909302,0.819482684135437,0.6591963171958923
0.8614518642425537,0.548066258430481,0.7167007923126221
0.8113141059875488,0.7971299886703491,0.7220326066017151
0.7625992894172668,0.7696694135665894,0.7522814869880676
0.4705982506275177,0.36460208892822266,0.048829104751348495
0.8215824365615845,0.49149778485298157,0.6827147603034973
0.4705982506275177,0.36460208892822266,0.048829104751348495
0.9974408149719238,0.997440755367279,0.9535539746284485
0.6487798690795898,0.6207610964775085,0.5789154767990112
0.5841999650001526,0.6739079356193542,0.5518652200698853
0.7939402461051941,0.7585875988006592,0.6538875102996826
0.49281075596809387,0.6535744071006775,0.5887181162834167
0.8691244721412659,0.5422517657279968,0.8291261196136475
0.5890799760818481,0.5413110256195068,0.7736943960189819
0.8809202313423157,0.7975293397903442,0.7127780914306641
0.4705982506275177,0.36460208892822266,0.04882904142141342
0.755407452583313,0.764620840549469,0.6934979557991028
0.8324634432792664,0.7476353645324707,0.5705693364143372
0.6706349849700928,0.7296675443649292,0.6440024971961975
0.8286678194999695,0.6598751544952393,0.689114511013031
0.7853150367736816,0.7003576159477234,0.7354511618614197
0.8720977306365967,0.8363630175590515,0.7812551856040955
0.4705982506275177,0.36460208892822266,0.048829104751348495
0.9758363366127014,0.9263543486595154,0.5154988765716553
0.7704018950462341,0.9361679553985596,0.6841548681259155
0.8706261515617371,0.7791547775268555,0.8069887757301331
0.4705982506275177,0.36460208892822266,0.04882904142141342
0.7717519402503967,0.5715159773826599,0.7200133204460144
0.8291477560997009,0.7870590686798096,0.7194221019744873
0.8958013653755188,0.8730676770210266,0.562553346157074
0.7609158158302307,0.8684985637664795,0.762173593044281
0.7089086771011353,0.7095045447349548,0.612359881401062
0.8407294154167175,0.6202958226203918,0.7139344215393066
0.792802095413208,0.6110275387763977,0.7584742307662964
0.5764638781547546,0.7051146030426025,0.3074052035808563
0.6542519927024841,0.757737398147583,0.7627127766609192
0.4705982506275177,0.36460208892822266,0.048829104751348495
0.8355726599693298,0.8631794452667236,0.7099034786224365
0.5469036102294922,0.7184195518493652,0.47181013226509094
0.8480358123779297,0.7377855181694031,0.8058428764343262
0.7492478489875793,0.8419017791748047,0.6540777683258057
0.6303508281707764,0.7499784827232361,0.6056859493255615
0.4705982506275177,0.36460208892822266,0.04882904142141342
0.8045936822891235,0.7666629552841187,0.4653470814228058
0.7060775756835938,0.8020557165145874,0.7296556830406189
0.4705982506275177,0.36460208892822266,0.04882904142141342
0.858007550239563,0.890890896320343,0.7002717852592468
0.8670007586479187,0.8097037076950073,0.5037384033203125
0.9779545664787292,0.9779545664787292,0.7016468048095703
0.6138537526130676,0.7857396006584167,0.5478492975234985
0.8854923248291016,0.7948013544082642,0.6151255369186401
0.8458172678947449,0.7728424072265625,0.641231119632721
0.4705982506275177,0.36460208892822266,0.048829104751348495
0.6241196393966675,0.8111478686332703,0.6044167280197144
0.7008703947067261,0.6848785281181335,0.7116566896438599
0.7678452134132385,0.666889488697052,0.7621020674705505
0.7950420379638672,0.752806544303894,0.8317644000053406
0.7125545740127563,0.6191442012786865,0.6605106592178345
0.8695356845855713,0.9517623782157898,0.49905046820640564
0.8169517517089844,0.7615143656730652,0.7526142597198486
0.6878829002380371,0.7747633457183838,0.7389456033706665
0.4705982506275177,0.36460208892822266,0.048829104751348495
0.746585488319397,0.8450801372528076,0.5287885665893555
0.8488166332244873,0.8281672596931458,0.5029501914978027
0.7407222986221313,0.7244890928268433,0.6676299571990967
0.7575927972793579,0.8906326293945312,0.6907964944839478
0.8088637590408325,0.6347990036010742,0.8237577676773071
0.6554746627807617,0.8705902695655823,0.9085533022880554
0.790810227394104,0.8227623701095581,0.8016286492347717
0.7215710282325745,0.8040841221809387,0.7152437567710876
0.4705982506275177,0.36460208892822266,0.04882904142141342
0.8098753094673157,0.6512570977210999,0.7306162714958191
0.4705982506275177,0.36460208892822266,0.048829104751348495
0.8342553973197937,0.7924837470054626,0.793565571308136
0.7385793328285217,0.8510745167732239,0.5777879357337952
0.8886073231697083,0.8201817274093628,0.7804069519042969
0.8585497140884399,0.8013673424720764,0.757893443107605
0.4705982506275177,0.36460208892822266,0.04882904142141342
0.673512876033783,0.6219907999038696,0.5436286330223083
0.4705982506275177,0.36460208892822266,0.04882904142141342
0.4705982506275177,0.36460208892822266,0.04882904142141342
0.4705982506275177,0.36460208892822266,0.04882904142141342
0.7882115840911865,0.7955112457275391,0.5668084025382996
0.7666724920272827,0.7085089683532715,0.8131652474403381
0.8445919156074524,0.7848398089408875,0.8412619829177856
0.7705667614936829,0.6625574231147766,0.6957869529724121
0.680916428565979,0.5498639941215515,0.7683523893356323
1.0000001192092896,0.9699642658233643,0.6756970286369324
0.7105143070220947,0.8205847144126892,0.6303414702415466
0.4705982506275177,0.36460208892822266,0.04882904142141342
0.4705982506275177,0.36460208892822266,0.04882904142141342
-0.0726410523056984,0.24664156138896942,0.0833863765001297
0.7825398445129395,0.5019053816795349,0.6047587990760803
0.8614215850830078,0.7995486259460449,0.6874178051948547
0.4705982506275177,0.36460208892822266,0.04882904142141342
0.8727086186408997,0.7117874622344971,0.7110198736190796
0.7301254868507385,0.7483713626861572,0.7356635332107544
0.7405182123184204,0.6696550846099854,0.48464104533195496
